535	44.390697
535.05115	50.725628
535.10236	42.020653
535.1535	45.924183
535.20465	44.088673
535.25586	41.205746
535.30701	47.343185
535.35815	43.590672
535.4093	44.713352
535.46051	40.838425
535.51166	42.421547
535.56281	42.217236
535.61401	45.03075
535.66516	45.266788
535.71631	42.167225
535.76752	41.683662
535.81866	42.658699
535.86981	49.341091
535.92102	45.689526
535.97217	42.169113
536.02332	44.120728
536.07452	45
536.12567	43.978374
536.17682	42.027893
536.22797	42.383781
536.27917	42.688793
536.33032	43.474361
536.38147	45.062424
536.43268	42
536.48383	42.337963
536.53497	42.372459
536.58618	38.975319
536.63733	36.642189
536.68848	44.480049
536.73969	46
536.79083	45.619053
536.84198	44.332561
536.89313	45.716156
536.94434	44.233456
536.99548	45.62986
537.04663	42.273048
537.09784	45.785084
537.14899	41.05637
537.20013	43.984528
537.25134	40.122906
537.30249	42.835133
537.35364	47.604256
537.40485	42.620056
537.45599	40.257103
537.50714	40.847107
537.55829	45.937473
537.6095	42.207691
537.66064	42.547249
537.71179	45.996666
537.763	47
537.81415	47
537.8653	48.351597
537.9165	47.046318
537.96765	46
538.0188	44.191479
538.07001	43.578648
538.12115	44
538.1723	46.116383
538.22351	46.485294
538.27466	45.961414
538.32581	45.630459
538.37695	44
538.42816	44.816254
538.47931	44.082565
538.53046	43.151451
538.58167	47
538.63281	46.069435
538.68396	44.285995
538.73517	43.167397
538.78632	39.900856
538.83746	45.573174
538.88867	44.567657
538.93982	47
538.99097	47.279335
539.04211	49.115475
539.09332	49.543598
539.14447	44.664566
539.19562	40.042892
539.24683	41.112198
539.29797	46.965298
539.34912	44.089062
539.40033	42.107761
539.45148	42.921925
539.50262	46.590923
539.55383	47
539.60498	46.150658
539.65613	46
539.70734	43.59713
539.75848	43.776764
539.80963	47.010277
539.86078	45.086498
539.91199	43.295818
539.96313	43
540.01428	43.655796
540.06549	44
540.11664	39.140743
540.16779	44.174503
540.21899	47.759266
540.27014	43.856041
540.32129	42.511795
540.3725	42.512398
540.42365	42.463409
540.47479	43.439217
540.52594	45.660088
540.57715	46.04586
540.6283	44.468246
540.67944	47
540.73065	46.361179
540.7818	45.590431
540.83295	46.728977
540.88416	45.75317
540.9353	44.109455
540.98645	41.596024
541.03766	44.175411
541.08881	45
541.13995	44.110821
541.1911	38.822655
541.24231	45.527618
541.29346	40.111217
541.3446	42.157074
541.39581	47.021664
541.44696	49.949715
541.49811	45.200241
541.54932	42.192585
541.60046	42
541.65161	42
541.70282	46.321148
541.75397	43.639225
541.80511	43.816002
541.85632	41.62458
541.90747	42.537014
541.95862	44.489166
542.00977	46.440781
542.06097	43.514961
542.11212	43.346333
542.16327	46.59589
542.21448	47.374493
542.26563	43.389503
542.31677	42.732666
542.36798	43.445992
542.41913	43.530334
542.47028	44
542.52148	43.034985
542.57263	45.21241
542.62378	47.694313
542.67493	44.35323
542.72614	42.774998
542.77728	43.272541
542.82843	42.68055
542.87964	42.7342
542.93079	40.879158
542.98193	44.615032
543.03314	48.016682
543.08429	44.335094
543.13544	44.569736
543.18665	52.907055
543.23779	42.097637
543.28894	37.381569
543.34015	39.278191
543.3913	33.719692
543.44244	42.167511
543.49359	44.967258
543.5448	44
543.59595	44
543.64709	47.845303
543.6983	48
543.74945	44.34359
543.8006	47.563786
543.85181	43.665604
543.90295	44.687336
543.9541	45.819656
544.00531	46
544.05646	43.68
544.1076	44.498806
544.15875	44.273945
544.20996	44.702179
544.26111	47.036327
544.31226	46.68856
544.36346	46
544.41461	44.783115
544.46576	40.491776
544.51697	41.366982
544.56812	45.07621
544.61926	42.913292
544.67047	41.472488
544.72162	43
544.77277	43.444199
544.82391	44.420494
544.87512	43.410248
544.92627	42.869728
544.97742	44.94952
545.02863	45.616825
545.07977	49.481537
545.13092	45.44035
545.18213	45.027073
545.23328	47.298862
545.28442	44.999996
545.33563	44.813564
545.38678	44
545.43793	43.579037
545.48914	41.937027
545.54028	48.534786
545.59143	44.209961
545.64258	46.812279
545.69379	43.095383
545.74493	46.998795
545.79608	47.976597
545.84729	48
545.89844	46.139034
545.94958	44.185146
546.00079	48.421852
546.05194	43.838135
546.10309	47.185459
546.1543	42.30175
546.20544	45.745872
546.25659	47.767921
546.30774	44.275669
546.35895	44.44194
546.4101	48.487942
546.46124	44.603748
546.51245	45.908852
546.5636	45.486324
546.61475	45.210724
546.66595	43.08847
546.7171	42.1185
546.76825	40.855232
546.81946	41.052547
546.87061	44.470242
546.92175	46
546.97296	45.114395
547.02411	43.160507
547.07526	43.983448
547.1264	45.131832
547.17761	41.649422
547.22876	41.982563
547.27991	45.826786
547.33112	48.030148
547.38226	43.516701
547.43341	44.294117
547.48462	42.424477
547.53577	44.189182
547.58691	44.833874
547.63812	44.14307
547.68927	45.120152
547.74042	45.901878
547.79156	44.774803
547.84277	42.208038
547.89392	45.88419
547.94507	42.029484
547.99628	46.912762
548.04742	47.959785
548.09857	45.189819
548.14978	45
548.20093	45
548.25208	44.132442
548.30328	47.38195
548.35443	41.419109
548.40558	43.198219
548.45673	44.776497
548.50793	47.260326
548.55908	45.078457
548.61023	43.292671
548.66144	45.740284
548.71259	43.025707
548.76373	44.835953
548.81494	40.837307
548.86609	41.745701
548.91724	43.858356
548.96844	43.548267
549.01959	42.949581
549.07074	42
549.12195	42.959312
549.1731	44.457207
549.22424	44.565849
549.27539	43.177814
549.3266	42.388489
549.37775	43.732292
549.42889	46.029266
549.4801	46.079803
549.53125	42.594646
549.5824	43.724915
549.63361	43.756088
549.68475	45.312279
549.7359	43.414165
549.78711	45
549.83826	45.483471
549.8894	48.13908
549.94055	48.419891
549.99176	44.18615
550.04291	45.573551
550.09406	40.096035
550.14526	42.04998
550.19641	44.009212
550.24756	46.939919
550.29877	44.125774
550.34991	46.805202
550.40106	48.82402
550.45227	48.110008
550.50342	48.867065
550.55457	41.395073
550.60577	40.822117
550.65692	45.799953
550.70807	47.777168
550.75922	41.96006
550.81042	43.66111
550.86157	48.545826
550.91272	48.626179
550.96393	45.343128
551.01508	47.85146
551.06622	45.665104
551.11743	47.178371
551.16858	47.702705
551.21973	44.896179
551.27094	46.119976
551.32208	48
551.37323	45.090034
551.42438	42
551.47559	43.319984
551.52673	47.087955
551.57788	48.025024
551.62909	44.627357
551.68024	43.650005
551.73138	43.656158
551.78259	45.305805
551.83374	46.283081
551.88489	45.695709
551.9361	42.238079
551.98724	44.513142
552.03839	49.611961
552.08954	47.828838
552.14075	46.552258
552.19189	43.36409
552.24304	39.833977
552.29425	46.835339
552.3454	44.758625
552.39655	41.298649
552.44775	48.984585
552.4989	48.006294
552.55005	42.177303
552.60126	45.793995
552.6524	45.073418
552.70355	44.095333
552.75476	46.645161
552.80591	47.859665
552.85706	42.135754
552.9082	45.079166
552.95941	45.207008
553.01056	45.770832
553.06171	43.004333
553.11292	42
553.16406	44.817051
553.21521	44.635998
553.26642	49.280674
553.31757	50.085495
553.36871	45.30249
553.41992	44.783005
553.47107	46.571751
553.52222	47
553.57336	45.945164
553.62457	47.022007
553.67572	45.13131
553.72687	43.77002
553.77808	45.68074
553.82922	44.417351
553.88037	43.420986
553.93158	41.745674
553.98273	44.403683
554.03387	47
554.08508	45.157471
554.13623	41
554.18738	42.316277
554.23859	45.517323
554.28973	44.219421
554.34088	45.98753
554.39203	48.946465
554.44324	44.461018
554.49438	47.131756
554.54553	47.780319
554.59674	45.736225
554.64789	42.801979
554.69904	40.352726
554.75024	47.911301
554.80139	44
554.85254	44
554.90375	44.956429
554.9549	41.261967
555.00604	45.562958
555.05719	47.781353
555.1084	48
555.15955	46.306313
555.21069	47.649857
555.2619	47.196991
555.31305	45.437813
555.3642	47.277527
555.41541	43.576435
555.46655	46.292068
555.5177	45.223045
555.56891	45.345356
555.62006	44.698475
555.6712	44.628841
555.72235	50.462364
555.77356	49.319897
555.82471	47.689285
555.87585	45.749126
555.92706	47.68388
555.97821	50.005943
556.02936	45.617008
556.08057	44.364044
556.13171	47.299809
556.18286	46.939922
556.23407	44
556.28522	42.527271
556.33636	41.386681
556.38757	44.325516
556.43872	45.607201
556.48987	45.028214
556.54102	41.560421
556.59222	45.282948
556.64337	44.519707
556.69452	49.219261
556.74573	45.479588
556.79688	43.915112
556.84802	48.477592
556.89923	45.217625
556.95038	47.263809
557.00153	49.73592
557.05273	45.867535
557.10388	43.023357
557.15503	44.001438
557.20618	44.979713
557.25739	47.876171
557.30853	46.126289
557.35968	45.08506
557.41089	50.364391
557.46204	51
557.51318	42.486504
557.56439	47.636852
557.61554	49
557.66669	46.639923
557.7179	41.409855
557.76904	52.647591
557.82019	48.331699
557.8714	45.701256
557.92255	44.640614
557.97369	47.951267
558.02484	46.814869
558.07605	43.768345
558.1272	43
558.17834	44.719337
558.22955	44.89661
558.2807	42.939205
558.33185	45.054169
558.38306	46.049274
558.4342	46.331814
558.48535	46.330208
558.53656	45.118481
558.58771	46.390999
558.63885	43.999996
558.69	44
558.74121	44.677525
558.79236	46.635231
558.84351	47.703957
558.89471	45.625256
558.94586	42.253326
558.99701	42.302338
559.04822	41.480732
559.09937	46.620323
559.15051	45.169064
559.20172	45.259411
559.25287	41.884445
559.30402	47.683643
559.35516	45.501797
559.40637	50.559986
559.45752	43.957916
559.50867	43.085148
559.55988	46.998234
559.61102	44.064213
559.66217	48.789108
559.71338	43.38427
559.76453	45.745319
559.81567	42.422672
559.86688	48.11491
559.91803	43.037472
559.96918	43.661686
560.02039	46.430206
560.07153	45.42141
560.12268	48.070499
560.17383	46.760262
560.22504	48.903221
560.27618	47.884907
560.32733	47.684258
560.37854	45.349159
560.42969	43.358459
560.48083	45.483074
560.53204	47
560.58319	50.475323
560.63434	47.415531
560.68555	43.537048
560.73669	46.062923
560.78784	45.030258
560.83899	42.948368
560.8902	44
560.94135	48.326359
560.99249	50.293243
561.0437	46.955441
561.09485	49.259373
561.146	46.601837
561.1972	44.657532
561.24835	44.769466
561.2995	43.716305
561.35071	45.081951
561.40186	39.689537
561.453	48.44746
561.50421	49.188175
561.55536	45.817818
561.60651	45.645634
561.65765	48.01556
561.70886	41.520557
561.76001	38.990868
561.81116	48.313251
561.86237	51.597225
561.91351	44.852768
561.96466	41.034321
562.01587	42.99263
562.06702	46.902447
562.11816	47.954838
562.16937	44.263741
562.22052	49.479744
562.27167	48.214966
562.32281	47.128258
562.37402	49.55291
562.42517	47.509415
562.47632	51.047108
562.52753	45.683434
562.57867	47.076168
562.62982	48.748268
562.68103	46.090019
562.73218	47.120163
562.78333	42.512424
562.83453	41.997852
562.88568	44.936699
562.93683	48.499176
562.98798	46.9799
563.03918	46.749741
563.09033	44.621216
563.14148	44.171467
563.19269	46
563.24384	43.493404
563.29498	41.480545
563.34619	42.460308
563.39734	45.640999
563.44849	44.806076
563.49969	42.591763
563.55084	46.104935
563.60199	44.791195
563.6532	45.300278
563.70435	42.219433
563.75549	45.217487
563.80664	41.276314
563.85785	43.535023
563.909	46.348469
563.96014	41
564.01135	42.167675
564.0625	45.951321
564.11365	41.770931
564.16486	45.462399
564.216	42.568134
564.26715	46.814079
564.31836	45.1465
564.36951	47.052536
564.42065	47.901398
564.4718	45.012093
564.52301	45.991444
564.57416	46
564.62531	49.803764
564.67651	47.206234
564.72766	40.626072
564.77881	40.890827
564.83002	43.610546
564.88116	40.598392
564.93231	49.95763
564.98352	48.760101
565.03467	43.263462
565.08582	45.847744
565.13702	47.749043
565.18817	45.083511
565.23932	45.417328
565.29047	45.311306
565.34167	49.009712
565.39282	45.81385
565.44397	48.023247
565.49518	48.56863
565.54633	45.82357
565.59747	46.135841
565.64868	47.547787
565.69983	46.944916
565.75098	48.029442
565.80219	47.56134
565.85333	45
565.90448	45
565.95563	44.572323
566.00684	42.369717
566.05798	43.485252
566.10913	48.264755
566.16034	44.566895
566.21149	41.963169
566.26263	46
566.31384	46.862804
566.36499	47.931442
566.41614	45.495022
566.46735	45.860584
566.51849	42
566.56964	43.124737
566.62079	48.167828
566.672	48.259003
566.72314	44.642101
566.77429	48.784458
566.8255	46.382992
566.87665	40.342579
566.9278	45.000004
566.979	45.028088
567.03015	46.016922
567.0813	47.97805
567.13251	48.9692
567.18365	45.201702
567.2348	47.789841
567.28601	44.362988
567.33716	41.33144
567.38831	41.869892
567.43945	46.251312
567.49066	43.677464
567.54181	48.674206
567.59296	46.812019
567.64417	46.006161
567.69531	49.685112
567.74646	50.284477
567.79767	47.153313
567.84882	46.05695
567.89996	45.392529
567.95117	43.745926
568.00232	42.565258
568.05347	45.668175
568.10461	43.937668
568.15582	42.274151
568.20697	41.203552
568.25812	41.93224
568.30933	45.627872
568.36047	46.2019
568.41162	47.368526
568.46283	48.995689
568.51398	49.603611
568.56512	49.782745
568.61633	46.266197
568.66748	42.510445
568.71863	43.846359
568.76984	54.384586
568.82098	52.61797
568.87213	46.972656
568.92328	47.327572
568.97449	44.303223
569.02563	47.173889
569.07678	45.904621
569.12799	44.815544
569.17914	43.067459
569.23029	43.513103
569.28149	44.566444
569.33264	43.448425
569.38379	46.093304
569.435	45.50869
569.48615	46.142605
569.53729	47.580128
569.58844	41.648052
569.63965	44.643806
569.6908	44.689629
569.74194	39.602608
569.79315	48.247086
569.8443	47.921928
569.89545	49.175964
569.94666	44.016567
569.9978	44.890884
570.04895	42.624733
570.10016	43.590508
570.15131	46.37141
570.20245	44.209442
570.2536	45.77861
570.30481	47.435501
570.35596	44.671932
570.4071	45.986336
570.45831	46.757229
570.50946	46.887035
570.56061	47.282177
570.61182	45.29961
570.66296	47.641106
570.71411	49.495052
570.76532	46.794292
570.81647	45.248619
570.86761	45.372429
570.91882	43.855125
570.96997	45.007648
571.02112	47.256584
571.07227	47.421093
571.12347	45.901718
571.17462	47.477127
571.22577	49.696152
571.27698	45.222427
571.32813	45.300114
571.37927	46.498962
571.43048	42.812813
571.48163	42.780369
571.53278	44.918743
571.58398	44.085499
571.63513	46.274017
571.68628	47.619328
571.73743	49.301247
571.78864	46.786312
571.83978	46.485519
571.89093	48.064594
571.94214	45.101204
571.99329	44.924454
572.04443	48.185711
572.09564	46.796288
572.14679	46.923096
572.19794	44.785122
572.24915	54.123207
572.30029	49.942604
572.35144	46.695587
572.40265	46.293331
572.4538	47.210194
572.50494	46.786518
572.55609	45.068836
572.6073	45.658306
572.65845	45.306046
572.70959	45.044781
572.7608	44.368744
572.81195	46.929577
572.8631	43.891396
572.91431	43.403313
572.96545	45.782692
573.0166	44.838989
573.06781	46.467449
573.11896	46.741356
573.1701	45.485832
573.22125	42.892097
573.27246	43.218838
573.32361	44.595772
573.37476	45.011677
573.42596	44.566166
573.47711	45.460716
573.52826	48.294792
573.57947	49.136311
573.63062	46.825249
573.68176	43.690536
573.73297	43.285355
573.78412	43.880501
573.83527	45.099792
573.88641	47.681313
573.93762	46.591644
573.98877	45.155602
574.03992	43.602509
574.09113	45.687408
574.14227	44.523563
574.19342	42.705231
574.24463	44.110847
574.29578	46.713776
574.34692	50.784164
574.39813	48.424522
574.44928	48.142914
574.50043	47.575836
574.55164	49.260811
574.60278	47.437576
574.65393	48.698582
574.70508	47.37735
574.75629	48.113869
574.80743	44.015381
574.85858	44.36166
574.90979	49.388069
574.96094	45.803082
575.01208	48.355431
575.06329	44.946369
575.11444	44.233875
575.16559	49.26627
575.2168	46.625629
575.26794	47.916908
575.31909	47.316086
575.37024	47.934261
575.42145	49.098373
575.4726	46.038834
575.52374	43.407471
575.57495	45.819874
575.6261	45.254623
575.67725	45.333855
575.72845	48.042774
575.7796	48.53627
575.83075	45.058048
575.88196	41.639511
575.93311	45.817299
575.98425	45.155029
576.03546	44.381939
576.08661	44.586681
576.13776	45.777714
576.1889	47.472694
576.24011	47.382996
576.29126	45.365685
576.34241	44.777168
576.39362	47.049576
576.44476	45.974503
576.49591	45.09333
576.54712	46.981365
576.59827	46.311096
576.64941	46.975128
576.70062	48.558746
576.75177	50.504402
576.80292	49.052467
576.85406	44.849747
576.90527	46.259613
576.95642	47.124687
577.00757	45.508286
577.05878	44.223255
577.10992	45.715149
577.16107	45.228172
577.21228	45.186687
577.26343	46.667976
577.31458	45.966522
577.36578	46.560753
577.41693	46.851566
577.46808	45.308197
577.51923	48.948765
577.57043	47.497589
577.62158	46.546661
577.67273	47.836155
577.72394	45.163284
577.77509	45.058445
577.82623	45.601757
577.87744	48.780235
577.92859	49.031601
577.97974	44.803127
578.03094	42.989487
578.08209	47.412975
578.13324	44.196526
578.18445	45.745693
578.2356	47.591068
578.28674	47.000114
578.33789	46.022202
578.3891	45.443279
578.44025	47.801762
578.49139	46.6092
578.5426	44.926765
578.59375	45.151909
578.6449	46.862091
578.69611	49.602818
578.74725	46.985752
578.7984	45.996174
578.84961	48.255035
