5.600000000000000000e+02,2.436522854959585800e+02
5.600905599999999822e+02,3.021779190878160080e+02
5.601811099999999897e+02,3.579381638810372124e+02
5.602716699999999719e+02,4.082800299938329545e+02
5.603622299999999541e+02,4.510847584472705307e+02
5.604527799999999615e+02,4.849558702813941409e+02
5.605433399999999438e+02,5.093178194680091337e+02
5.606338899999999512e+02,5.244171017457232438e+02
5.607244500000000471e+02,5.312312798637965443e+02
5.608150100000000293e+02,5.313034230359676258e+02
5.609055600000000368e+02,5.265281513167677758e+02
5.609961200000000190e+02,5.189197237935270550e+02
5.610866800000000012e+02,5.103921276951101049e+02
5.611772300000000087e+02,5.025764257704635156e+02
5.612677899999999909e+02,4.966928505711908883e+02
5.613583399999999983e+02,4.934858228098761401e+02
5.614488999999999805e+02,4.932208189311828619e+02
5.615394599999999627e+02,4.957342158673421295e+02
5.616300099999999702e+02,5.005218738878968452e+02
5.617205699999999524e+02,5.068497240572722831e+02
5.618111300000000483e+02,5.138699121721188021e+02
5.619016800000000558e+02,5.207285812078022218e+02
5.619922400000000380e+02,5.266553320130801694e+02
5.620827900000000454e+02,5.310288755056801620e+02
5.621733500000000276e+02,5.334175501496188190e+02
5.622639100000000099e+02,5.335966159417463359e+02
5.623544600000000173e+02,5.315462336072013159e+02
5.624450199999999995e+02,5.274347793927138355e+02
5.625355799999999817e+02,5.215918661964568628e+02
5.626261299999999892e+02,5.144745338674263166e+02
5.627166899999999714e+02,5.066289779413104952e+02
5.628072399999999789e+02,4.986492959423019329e+02
5.628977999999999611e+02,4.911343018541666083e+02
5.629883599999999433e+02,4.846435798685411669e+02
5.630789099999999507e+02,4.796545350738813909e+02
5.631694700000000466e+02,4.765230327844776070e+02
5.632600300000000288e+02,4.754510035642237540e+02
5.633505800000000363e+02,4.764648221108043344e+02
5.634411400000000185e+02,4.794080964624899366e+02
5.635316900000000260e+02,4.839515926138517443e+02
5.636222500000000082e+02,4.896213787144313869e+02
5.637128099999999904e+02,4.958440699797113211e+02
5.638033599999999979e+02,5.020055974077820906e+02
5.638939199999999801e+02,5.075176126972692146e+02
5.639844799999999623e+02,5.118839093014182140e+02
5.640750299999999697e+02,5.147584653986737067e+02
5.641655899999999519e+02,5.159871490201430788e+02
5.642561399999999594e+02,5.156268265227638494e+02
5.643467000000000553e+02,5.139384173721704201e+02
5.644372600000000375e+02,5.113539626762432135e+02
5.645278100000000450e+02,5.084214866625077889e+02
5.646183700000000272e+02,5.057347273451850924e+02
5.647089300000000094e+02,5.038571354060194381e+02
5.647994800000000168e+02,5.032504767113830439e+02
5.648900399999999991e+02,5.042177390422978647e+02
5.649805999999999813e+02,5.068679183769226029e+02
5.650711499999999887e+02,5.111069806852862030e+02
5.651617099999999709e+02,5.166553962062412211e+02
5.652522599999999784e+02,5.230887641336481693e+02
5.653428199999999606e+02,5.298948187267420735e+02
5.654333800000000565e+02,5.365380466223926987e+02
5.655239299999999503e+02,5.425225543668856290e+02
5.656144900000000462e+02,5.474447484338132881e+02
5.657050500000000284e+02,5.510296044834033182e+02
5.657956000000000358e+02,5.531473633024269247e+02
5.658861600000000180e+02,5.538108161004880685e+02
5.659767100000000255e+02,5.531563252418060301e+02
5.660672700000000077e+02,5.514138537655362597e+02
5.661578299999999899e+02,5.488722244799943155e+02
5.662483799999999974e+02,5.458455230775578002e+02
5.663389399999999796e+02,5.426451816479577701e+02
5.664294999999999618e+02,5.395602180696899950e+02
5.665200499999999693e+02,5.368458654235309950e+02
5.666106099999999515e+02,5.347189044672460341e+02
5.667011599999999589e+02,5.333568011880481663e+02
