7.000000000000000000e+02,6.473355118822854593e+01
7.000508399999999938e+02,6.450211072352058750e+01
7.001016799999999876e+02,6.428576443828615083e+01
7.001525299999999561e+02,6.409431102825922721e+01
7.002033099999999877e+02,6.393657057843815750e+01
7.002541499999999814e+02,6.381996221590244289e+01
7.003049899999999752e+02,6.374993634263150000e+01
7.003558299999999690e+02,6.372932421924777202e+01
7.004066800000000512e+02,6.375772775495441635e+01
7.004575200000000450e+02,6.383110711047894625e+01
7.005083600000000388e+02,6.394172195075362453e+01
7.005591399999999567e+02,6.407854066020571793e+01
7.006099900000000389e+02,6.422815632995731505e+01
7.006608300000000327e+02,6.437615268152957526e+01
7.007116700000000264e+02,6.450876645835795387e+01
7.007625100000000202e+02,6.461461571069818888e+01
7.008133500000000140e+02,6.468622342470528963e+01
7.008641999999999825e+02,6.472107409941426681e+01
7.009149800000000141e+02,6.472199915623291133e+01
7.009658200000000079e+02,6.469678779031404758e+01
7.010166600000000017e+02,6.465704675463102546e+01
7.010674999999999955e+02,6.461646337281929675e+01
7.011183499999999640e+02,6.458873647992643896e+01
7.011691899999999578e+02,6.458550806726712779e+01
7.012200299999999515e+02,6.461463904314716444e+01
7.012708099999999831e+02,6.467912086574541775e+01
7.013216599999999517e+02,6.477680794551586985e+01
7.013724999999999454e+02,6.490101197699262059e+01
7.014233400000000529e+02,6.504184513218098118e+01
7.014741800000000467e+02,6.518806364495009120e+01
7.015250200000000405e+02,6.532907296088710325e+01
7.015758700000000090e+02,6.545672794700661257e+01
7.016266500000000406e+02,6.556660201386928577e+01
7.016774900000000343e+02,6.565849951330582712e+01
7.017283300000000281e+02,6.573612714032181259e+01
7.017791700000000219e+02,6.580599568099567875e+01
7.018300199999999904e+02,6.587576473157308499e+01
7.018808599999999842e+02,6.595234480842974278e+01
7.019316999999999780e+02,6.604011622854190477e+01
7.019824800000000096e+02,6.613960541538011739e+01
7.020333299999999781e+02,6.624688117208756921e+01
7.020841699999999719e+02,6.635381009926483387e+01
7.021350099999999657e+02,6.644916284243221583e+01
7.021858499999999594e+02,6.652041559539470938e+01
7.022366899999999532e+02,6.655596795426353651e+01
7.022875400000000354e+02,6.654741841295965799e+01
7.023383800000000292e+02,6.649151543641215767e+01
7.023891599999999471e+02,6.639143972989937481e+01
7.024400000000000546e+02,6.625716754425118893e+01
7.024908400000000483e+02,6.610480226509544366e+01
7.025416900000000169e+02,6.595492137210459305e+01
7.025925300000000107e+02,6.583014281790383393e+01
7.026433700000000044e+02,6.575224322719972747e+01
7.026942099999999982e+02,6.573923853346302337e+01
7.027450000000000045e+02,6.580285253584297323e+01
7.027958399999999983e+02,6.594674789827828931e+01
7.028466799999999921e+02,6.616578579277708627e+01
7.028975199999999859e+02,6.644643218808040785e+01
7.029483599999999797e+02,6.676826381366183227e+01
7.029992099999999482e+02,6.710636988872663267e+01
7.030500500000000557e+02,6.743431955589716154e+01
7.031008299999999736e+02,6.772728727830093476e+01
7.031516699999999673e+02,6.796490972545848308e+01
7.032025099999999611e+02,6.813349002572121549e+01
7.032533600000000433e+02,6.822726233138202190e+01
7.033042000000000371e+02,6.824856734714362005e+01
7.033550400000000309e+02,6.820694777852420998e+01
7.034058800000000247e+02,6.811732822319488889e+01
7.034566700000000310e+02,6.799757353395496295e+01
7.035075100000000248e+02,6.786580339812024931e+01
7.035583500000000186e+02,6.773786589968615601e+01
7.036091900000000123e+02,6.762533537252491556e+01
7.036600300000000061e+02,6.753430615693602590e+01
7.037108799999999746e+02,6.746511948883313892e+01
7.037617199999999684e+02,6.741300818570611852e+01
7.038125000000000000e+02,6.736949875751221839e+01
7.038633399999999938e+02,6.732429739112409095e+01
7.039141799999999876e+02,6.726732330348441735e+01
7.039650299999999561e+02,6.719054911128621654e+01
7.040158699999999499e+02,6.708936093349855412e+01
7.040667099999999436e+02,6.696324850322392308e+01
7.041175500000000511e+02,6.681575801707599283e+01
7.041683299999999690e+02,6.665376544350918664e+01
7.042191800000000512e+02,6.648623499515495894e+01
7.042700200000000450e+02,6.632270116377377178e+01
7.043208600000000388e+02,6.617174478837149820e+01
7.043717000000000326e+02,6.603972258292023412e+01
7.044225500000000011e+02,6.592995947367329279e+01
7.044733899999999949e+02,6.584253214926432918e+01
7.045241700000000264e+02,6.577467158641638889e+01
7.045750100000000202e+02,6.572170563558796630e+01
7.046258500000000140e+02,6.567836564586981751e+01
7.046766999999999825e+02,6.564020987495901238e+01
7.047275399999999763e+02,6.560488558146643356e+01
7.047783799999999701e+02,6.557297057121307660e+01
7.048292199999999639e+02,6.554820445620927671e+01
7.048799999999999955e+02,6.553703062511270616e+01
7.049308499999999640e+02,6.554750298939852371e+01
