5.350000000000000000e+02,4.446253681367227983e+01
5.350511500000000069e+02,4.440507288221095905e+01
5.351023599999999760e+02,4.433220056754738891e+01
5.351535000000000082e+02,4.423635470394926728e+01
5.352046500000000151e+02,4.411430990557164478e+01
5.352558599999999842e+02,4.396858174138851183e+01
5.353070099999999911e+02,4.380784132679939091e+01
5.353581500000000233e+02,4.364620513184048178e+01
5.354093000000000302e+02,4.350145096300970238e+01
5.354605099999999993e+02,4.339239626065413091e+01
5.355116600000000062e+02,4.333582545867148639e+01
5.355628100000000131e+02,4.334344440970689050e+01
5.356140100000000075e+02,4.341935674215928742e+01
5.356651600000000144e+02,4.355849633990997205e+01
5.357163100000000213e+02,4.374632086322599633e+01
5.357675199999999904e+02,4.395989266325818789e+01
5.358186600000000226e+02,4.417027201414406790e+01
5.358698100000000295e+02,4.434595272117098830e+01
5.359210199999999986e+02,4.445690992485658199e+01
5.359721700000000055e+02,4.447872707460755493e+01
5.360233200000000124e+02,4.439623807329974170e+01
5.360745200000000068e+02,4.420616603058015670e+01
5.361256700000000137e+02,4.391835629586785927e+01
5.361768200000000206e+02,4.355537384931452038e+01
5.362279700000000275e+02,4.315044221000778180e+01
5.362791700000000219e+02,4.274391709976455189e+01
5.363303200000000288e+02,4.237868622538879748e+01
5.363814700000000357e+02,4.209504133630888134e+01
5.364326800000000048e+02,4.192565907412878801e+01
5.364838300000000118e+02,4.189133870293329664e+01
5.365349700000000439e+02,4.199807214478524742e+01
5.365861800000000130e+02,4.223586986733674564e+01
5.366373300000000199e+02,4.257955113945941150e+01
5.366884800000000268e+02,4.299145514846193805e+01
5.367396899999999960e+02,4.342577395213199765e+01
5.367908300000000281e+02,4.383398549071041828e+01
5.368419800000000350e+02,4.417070822238297723e+01
5.368931300000000419e+02,4.439923291858126930e+01
5.369443400000000111e+02,4.449602296543929469e+01
5.369954800000000432e+02,4.445360778776654342e+01
5.370466300000000501e+02,4.428150543232408864e+01
5.370978400000000192e+02,4.400506903450443019e+01
5.371489900000000262e+02,4.366242066642592334e+01
5.372001299999999446e+02,4.329987750838843397e+01
5.372513400000000274e+02,4.296645742326079898e+01
5.373024900000000343e+02,4.270815165935117363e+01
5.373536400000000413e+02,4.256266163219214604e+01
5.374048500000000104e+02,4.255521731315274536e+01
5.374559900000000425e+02,4.269594083128644968e+01
5.375071400000000494e+02,4.297901337195726512e+01
5.375582900000000564e+02,4.338367459513934676e+01
5.376095000000000255e+02,4.387686154046635068e+01
5.376606399999999439e+02,4.441710628605485311e+01
5.377117899999999509e+02,4.495918103655809261e+01
5.377630000000000337e+02,4.545892012877416732e+01
5.378141500000000406e+02,4.587766476497940005e+01
5.378653000000000475e+02,4.618586143333437377e+01
5.379165000000000418e+02,4.636548254331215446e+01
5.379676500000000487e+02,4.641110442000479708e+01
5.380188000000000557e+02,4.632964725142834084e+01
5.380700100000000248e+02,4.613892955476080004e+01
5.381211499999999432e+02,4.586529814828738694e+01
5.381722999999999502e+02,4.554065456093190534e+01
5.382235100000000330e+02,4.519921125267534023e+01
5.382746600000000399e+02,4.487428525534819101e+01
5.383258100000000468e+02,4.459538709711932825e+01
5.383769499999999653e+02,4.438580405620606939e+01
5.384281600000000481e+02,4.426082061492746078e+01
5.384793100000000550e+02,4.422667145213718243e+01
5.385304599999999482e+02,4.428028309427555342e+01
5.385816700000000310e+02,4.440982409839582346e+01
5.386328099999999495e+02,4.459604274050373363e+01
5.386839599999999564e+02,4.481431912040034860e+01
5.387351700000000392e+02,4.503729314686978569e+01
5.387863200000000461e+02,4.523785522135665360e+01
5.388374599999999646e+02,4.539221362713909258e+01
5.388886700000000474e+02,4.548269794467284299e+01
5.389398200000000543e+02,4.549993928525503861e+01
5.389909699999999475e+02,4.544410073361898128e+01
5.390421099999999797e+02,4.532492206462880802e+01
5.390933199999999488e+02,4.516048679531853338e+01
5.391444699999999557e+02,4.497479937366143332e+01
5.391956199999999626e+02,4.479444753605329765e+01
5.392468300000000454e+02,4.464478586103626157e+01
5.392979699999999639e+02,4.454617922421672205e+01
5.393491199999999708e+02,4.451086601851459079e+01
5.394003300000000536e+02,4.454093181558835823e+01
5.394514799999999468e+02,4.462773249266297171e+01
5.395026199999999790e+02,4.475289501544151705e+01
5.395538299999999481e+02,4.489078819659020780e+01
5.396049799999999550e+02,4.501213326688684191e+01
5.396561299999999619e+02,4.508825060770211479e+01
5.397073400000000447e+02,4.509534113943418987e+01
5.397584799999999632e+02,4.501819225392956980e+01
5.398096299999999701e+02,4.485277798185015286e+01
5.398607799999999770e+02,4.460737717042710671e+01
5.399119899999999461e+02,4.430203758765229338e+01
5.399631299999999783e+02,4.396643813506564413e+01
5.400142799999999852e+02,4.363641482104840463e+01
5.400654899999999543e+02,4.334959118488691132e+01
5.401166399999999612e+02,4.314066941173015124e+01
5.401677899999999681e+02,4.303698195779078617e+01
5.402189899999999625e+02,4.305487185887209733e+01
5.402701399999999694e+02,4.319736849115344768e+01
5.403212899999999763e+02,4.345346727424914235e+01
5.403724999999999454e+02,4.379912523899874799e+01
5.404236499999999523e+02,4.419987198833415931e+01
5.404747899999999845e+02,4.461473183704066514e+01
5.405259399999999914e+02,4.500098230805170374e+01
5.405771499999999605e+02,4.531915883542613699e+01
5.406282999999999674e+02,4.553767258568553444e+01
5.406794399999999996e+02,4.563644703222022514e+01
5.407306499999999687e+02,4.560909839712191882e+01
5.407817999999999756e+02,4.546337302179706796e+01
5.408329499999999825e+02,4.521978796488221519e+01
5.408841599999999517e+02,4.490866804455480832e+01
5.409352999999999838e+02,4.456599735423953490e+01
5.409864499999999907e+02,4.422867148459246067e+01
5.410376599999999598e+02,4.392982084122768072e+01
5.410888099999999667e+02,4.369486020562807482e+01
5.411399499999999989e+02,4.353880505701349080e+01
5.411911000000000058e+02,4.346519731977670631e+01
5.412423099999999749e+02,4.346673245029633392e+01
5.412934599999999818e+02,4.352741604410550025e+01
5.413446000000000140e+02,4.362584445306287506e+01
