5.350000000000000000e+02,4.472556774036953442e+01
5.350511500000000069e+02,4.488565233628944640e+01
5.351023599999999760e+02,4.505970521746105106e+01
5.351535000000000082e+02,4.525405502682230008e+01
5.352046500000000151e+02,4.547334916755192324e+01
5.352558599999999842e+02,4.572017029812580802e+01
5.353070099999999911e+02,4.599480189607330516e+01
5.353581500000000233e+02,4.629517209442371239e+01
5.354093000000000302e+02,4.661698964767908393e+01
5.354605099999999993e+02,4.695406625077948348e+01
5.355116600000000062e+02,4.729879742093314832e+01
5.355628100000000131e+02,4.764275245167523565e+01
5.356140100000000075e+02,4.797730605068564103e+01
5.356651600000000144e+02,4.829423409174843584e+01
5.357163100000000213e+02,4.858619697345631749e+01
5.357675199999999904e+02,4.884704845093523318e+01
5.358186600000000226e+02,4.907193511726920576e+01
5.358698100000000295e+02,4.925718862403130771e+01
5.359210199999999986e+02,4.940005317468486368e+01
5.359721700000000055e+02,4.949832701000759982e+01
5.360233200000000124e+02,4.955002061879636699e+01
5.360745200000000068e+02,4.955313998207245163e+01
5.361256700000000137e+02,4.950568714008955595e+01
5.361768200000000206e+02,4.940593353995410553e+01
5.362279700000000275e+02,4.925296874123177560e+01
5.362791700000000219e+02,4.904746621944568830e+01
5.363303200000000288e+02,4.879254946779470714e+01
5.363814700000000357e+02,4.849459629127909466e+01
5.364326800000000048e+02,4.816379707725689485e+01
5.364838300000000118e+02,4.781429119913461534e+01
5.365349700000000439e+02,4.746374759208773497e+01
5.365861800000000130e+02,4.713232849382245604e+01
5.366373300000000199e+02,4.684107098391872626e+01
5.366884800000000268e+02,4.660982550795855417e+01
5.367396899999999960e+02,4.645498663859680022e+01
5.367908300000000281e+02,4.638732072115283955e+01
5.368419800000000350e+02,4.641022225087593256e+01
5.368931300000000419e+02,4.651870628212718373e+01
5.369443400000000111e+02,4.669936670294215730e+01
5.369954800000000432e+02,4.693140791660346167e+01
5.370466300000000501e+02,4.718870685717833879e+01
5.370978400000000192e+02,4.744270577498913610e+01
5.371489900000000262e+02,4.766579864133731803e+01
5.372001299999999446e+02,4.783477833258884715e+01
5.372513400000000274e+02,4.793387523885038348e+01
5.373024900000000343e+02,4.795694910692829893e+01
5.373536400000000413e+02,4.790849287635217024e+01
5.374048500000000104e+02,4.780325782247395949e+01
5.374559900000000425e+02,4.766449286408673203e+01
5.375071400000000494e+02,4.752098157986769422e+01
5.375582900000000564e+02,4.740323120559705927e+01
5.376095000000000255e+02,4.733929431632197549e+01
5.376606399999999439e+02,4.735076791228807025e+01
5.377117899999999509e+02,4.744950672455722440e+01
5.377630000000000337e+02,4.763550796986008606e+01
5.378141500000000406e+02,4.789628324633388701e+01
5.378653000000000475e+02,4.820784754774800973e+01
5.379165000000000418e+02,4.853724890325808872e+01
5.379676500000000487e+02,4.884636100468702580e+01
5.380188000000000557e+02,4.909649093094569139e+01
5.380700100000000248e+02,4.925323675521317313e+01
5.381211499999999432e+02,4.929098136353534443e+01
5.381722999999999502e+02,4.919643716068359396e+01
5.382235100000000330e+02,4.897076031759804238e+01
5.382746600000000399e+02,4.862992231190257542e+01
5.383258100000000468e+02,4.820324159563290323e+01
5.383769499999999653e+02,4.773021328651064721e+01
5.384281600000000481e+02,4.725599975805499042e+01
5.384793100000000550e+02,4.682612953843073456e+01
5.385304599999999482e+02,4.648106964820524212e+01
5.385816700000000310e+02,4.625136915524239356e+01
5.386328099999999495e+02,4.615401228360734365e+01
5.386839599999999564e+02,4.619047355517189857e+01
5.387351700000000392e+02,4.634675297354878154e+01
5.387863200000000461e+02,4.659541367656976973e+01
5.388374599999999646e+02,4.689938113428356559e+01
5.388886700000000474e+02,4.721702651163511888e+01
5.389398200000000543e+02,4.750787867370791417e+01
5.389909699999999475e+02,4.773821372780081873e+01
5.390421099999999797e+02,4.788577206486662874e+01
5.390933199999999488e+02,4.794295276711221732e+01
5.391444699999999557e+02,4.791802376786350948e+01
5.391956199999999626e+02,4.783414142984110384e+01
5.392468300000000454e+02,4.772626379749449654e+01
5.392979699999999639e+02,4.763632993685585859e+01
5.393491199999999708e+02,4.760732397529648807e+01
5.394003300000000536e+02,4.767701076421420225e+01
5.394514799999999468e+02,4.787219376201148435e+01
5.395026199999999790e+02,4.820429199306096280e+01
5.395538299999999481e+02,4.866686589627649795e+01
5.396049799999999550e+02,4.923546282304594257e+01
5.396561299999999619e+02,4.986983771848449720e+01
5.397073400000000447e+02,5.051827834743888701e+01
5.397584799999999632e+02,5.112347504576083423e+01
5.398096299999999701e+02,5.162916516894949126e+01
5.398607799999999770e+02,5.198668311775704609e+01
5.399119899999999461e+02,5.216057199642200715e+01
5.399631299999999783e+02,5.213255709310919883e+01
5.400142799999999852e+02,5.190342029501631060e+01
5.400654899999999543e+02,5.149260956199033501e+01
5.401166399999999612e+02,5.093572226159526650e+01
5.401677899999999681e+02,5.028026959285545416e+01
5.402189899999999625e+02,4.958032402264851868e+01
5.402701399999999694e+02,4.889074962602627039e+01
5.403212899999999763e+02,4.826171081827730092e+01
5.403724999999999454e+02,4.773405926153967727e+01
5.404236499999999523e+02,4.733603576702641647e+01
5.404747899999999845e+02,4.708152510877410180e+01
5.405259399999999914e+02,4.696989911640147852e+01
5.405771499999999605e+02,4.698730495574410782e+01
5.406282999999999674e+02,4.710912042327049676e+01
5.406794399999999996e+02,4.730321548566134737e+01
5.407306499999999687e+02,4.753362858080242148e+01
5.407817999999999756e+02,4.776427928492192621e+01
5.408329499999999825e+02,4.796238367074564479e+01
5.408841599999999517e+02,4.810130236055346131e+01
5.409352999999999838e+02,4.816262364403638685e+01
5.409864499999999907e+02,4.813735870857059496e+01
5.410376599999999598e+02,4.802620035043594982e+01
5.410888099999999667e+02,4.783886993771084661e+01
5.411399499999999989e+02,4.759264917480727064e+01
5.411911000000000058e+02,4.731026061353605883e+01
5.412423099999999749e+02,4.701731829781891747e+01
5.412934599999999818e+02,4.673960981208865206e+01
